Employee_ID,Age,Years_Experience,Tenure_TCS,Job_Level,Department,Skill_AI_Basic,Skill_AI_Advanced,Skill_Cloud,Billable_Days,Bench_Days,Project_Type,Performance_Score,Redeployment_Attempts,Geographic_Region,Salary,Client_Satisfaction,Layoff_Status
EMP001474,35,8.3,3.2,Senior,IT Services,True,False,None,251,13,Waterfall,1.7,3,APAC,103291.53,,False
EMP001475,28,9.0,3.4,Senior,Engineering,True,False,None,204,28,Product-Aligned,3.8,1,India,90000.0,,False
EMP001476,40,8.2,5.2,Junior,Consulting,True,False,Basic,173,13,None,2.6,3,India,31578.47,4.56,False
EMP001477,34,12.9,4.0,Mid,IT Services,True,False,Basic,208,25,Waterfall,3.0,1,APAC,76145.29,,False
EMP001478,38,8.7,6.0,Junior,BPO,True,False,None,212,6,Product-Aligned,3.7,0,APAC,20935.26,,False
EMP001479,27,4.8,2.3,Mid,IT Services,True,False,Advanced,208,14,Waterfall,3.7,0,India,87761.68,4.18,False
EMP001480,31,6.8,3.7,Junior,BPO,True,False,None,188,7,Agile,3.2,0,India,27308.99,2.6,False
EMP001481,40,14.4,7.6,Mid,Consulting,True,False,Basic,203,13,None,2.4,2,India,56916.3,3.29,False
EMP001482,32,9.8,5.3,Junior,IT Services,True,True,None,177,8,Waterfall,2.0,3,India,32067.33,3.03,False
EMP001483,48,6.4,6.4,Junior,BPO,True,False,Basic,209,23,Agile,3.9,0,India,33944.96,3.98,False
EMP001484,31,4.3,4.3,Junior,IT Services,True,False,None,163,11,Agile,3.7,1,India,41323.3,4.92,False
EMP001485,36,7.9,5.7,Senior,Consulting,True,False,Basic,168,14,Agile,4.6,4,India,106570.15,3.5,False
EMP001486,42,9.0,4.7,Junior,Consulting,True,False,Advanced,260,10,Waterfall,3.0,1,North America,25153.68,3.17,False
EMP001487,23,2.0,2.0,Senior,BPO,True,True,Basic,179,11,Waterfall,3.1,1,Europe,92732.52,,False
EMP001488,22,10.8,2.1,Senior,Consulting,True,False,Basic,215,12,Agile,2.3,1,India,147191.74,3.47,False
EMP001489,22,12.2,1.4,Junior,IT Services,True,True,Basic,135,14,None,3.4,1,India,23242.94,2.98,False
EMP001490,45,12.0,3.1,Mid,IT Services,True,False,Basic,186,13,None,3.9,1,India,55895.75,,False
EMP001491,30,12.8,3.6,Senior,BPO,True,False,Basic,235,8,Agile,3.3,1,India,105506.93,,False
EMP001492,55,12.7,5.5,Mid,IT Services,True,True,Basic,215,6,Agile,3.6,3,Europe,54147.57,3.62,False
EMP001493,30,12.3,2.9,Junior,IT Services,True,True,Basic,134,27,Waterfall,4.6,1,India,45159.92,3.6,False
EMP001494,36,11.7,3.3,Senior,IT Services,True,True,Basic,174,9,Waterfall,3.4,1,Europe,114211.86,3.48,False
EMP001495,47,5.2,3.4,Junior,Consulting,True,False,None,237,12,Product-Aligned,4.1,2,India,20000.0,5.0,False
EMP001496,51,11.8,7.0,Junior,Engineering,True,True,Advanced,154,9,None,3.2,0,India,43926.48,4.14,False
EMP001497,51,8.6,2.1,Junior,BPO,True,False,Basic,220,16,Product-Aligned,3.4,0,India,21161.67,3.85,False
EMP001498,44,8.4,4.5,Mid,Engineering,True,False,None,210,4,Agile,3.1,2,India,60398.91,3.99,False
EMP001499,43,4.8,3.5,Junior,Consulting,True,True,None,134,12,Product-Aligned,4.8,4,Others,27703.23,4.76,False
EMP001500,39,7.0,7.0,Senior,IT Services,True,False,None,228,9,Product-Aligned,4.5,0,India,124304.07,4.02,False
EMP001501,41,9.3,4.0,Junior,IT Services,True,False,None,230,11,Product-Aligned,3.6,2,India,24808.28,5.0,False
EMP001502,30,6.3,2.7,Junior,IT Services,True,False,Advanced,196,24,Product-Aligned,3.9,0,India,21633.83,4.22,False
EMP001503,28,14.9,2.9,Senior,Consulting,True,False,Basic,210,8,Waterfall,4.3,1,India,101595.32,4.41,False
EMP001504,34,9.9,6.3,Senior,Others,True,False,None,170,20,Agile,4.9,1,India,117580.45,4.17,False
EMP001505,33,20.7,2.7,Mid,Others,True,False,Basic,189,13,None,2.8,0,Europe,76612.29,3.61,False
EMP001506,31,7.5,5.8,Mid,IT Services,True,False,Basic,208,3,Waterfall,3.2,5,India,52066.28,4.53,False
EMP001507,40,4.1,4.0,Mid,Engineering,True,False,None,241,27,Agile,4.8,3,India,66245.45,3.46,False
EMP001508,42,9.9,2.9,Mid,IT Services,True,False,None,218,16,Agile,3.6,4,India,62076.92,4.95,False
EMP001509,35,9.9,4.0,Mid,BPO,True,False,None,184,8,Agile,3.6,1,India,60121.96,3.58,False
EMP001510,46,20.2,5.0,Senior,BPO,True,False,None,187,11,None,3.4,3,India,161007.14,3.66,False
EMP001511,25,7.7,2.4,Senior,IT Services,True,False,None,204,7,Waterfall,3.9,0,India,111071.01,4.49,False
EMP001512,33,17.6,5.9,Senior,Consulting,True,False,Basic,190,5,Waterfall,3.6,0,India,123072.96,2.85,False
EMP001513,29,13.1,3.5,Junior,IT Services,True,False,Basic,199,19,Waterfall,2.9,1,India,37046.55,4.45,False
EMP001514,22,8.8,5.6,Junior,Engineering,True,True,None,93,11,Product-Aligned,3.0,4,India,30774.11,3.39,False
EMP001515,34,5.5,5.0,Junior,Engineering,True,False,Basic,165,20,Product-Aligned,3.9,1,India,25290.89,3.53,False
EMP001516,34,3.2,3.2,Senior,IT Services,True,False,Advanced,260,20,Agile,3.4,0,Others,102288.93,5.0,False
EMP001517,47,10.5,3.5,Junior,IT Services,True,False,Advanced,217,17,Waterfall,4.0,1,India,20385.62,3.49,False
EMP001518,40,5.8,3.0,Junior,Consulting,True,False,Advanced,220,13,Waterfall,4.0,4,India,50048.52,4.98,False
EMP001519,26,6.8,2.7,Senior,IT Services,True,True,None,218,4,None,3.6,3,India,101657.03,4.1,False
EMP001520,49,8.2,2.4,Junior,Consulting,True,True,None,214,11,None,4.0,1,Others,40504.05,5.0,False
EMP001521,44,7.3,1.7,Junior,IT Services,True,False,Basic,205,16,Agile,3.7,0,India,21856.48,2.92,False
EMP001522,39,10.0,3.6,Senior,BPO,True,False,Basic,247,20,Agile,3.7,2,Europe,103702.07,3.03,False
EMP001523,33,6.7,5.9,Junior,Engineering,True,False,Advanced,220,18,Agile,2.4,3,Europe,34471.21,4.74,False
EMP001524,27,11.4,3.8,Senior,IT Services,False,False,None,130,7,Waterfall,3.2,4,India,123113.97,5.0,False
EMP001525,32,15.4,5.5,Junior,BPO,True,False,Advanced,172,11,Agile,3.0,1,India,49584.48,,False
EMP001526,43,14.3,2.2,Junior,IT Services,True,True,None,176,13,Waterfall,3.6,0,India,27393.81,,False
EMP001527,50,8.9,4.6,Junior,Consulting,True,False,None,260,9,Product-Aligned,4.4,4,Europe,30517.68,3.96,False
EMP001528,47,9.4,1.9,Senior,IT Services,True,False,Basic,204,10,Agile,4.0,2,APAC,129572.98,,False
EMP001529,31,9.5,1.6,Mid,BPO,True,False,Basic,254,13,Agile,3.3,2,Others,67294.04,3.68,False
EMP001530,26,12.2,7.0,Junior,Consulting,True,False,None,191,5,Agile,4.5,0,India,36651.79,4.1,False
EMP001531,36,9.8,3.3,Mid,Consulting,True,False,None,213,5,Agile,3.3,0,APAC,79523.79,3.23,False
EMP001532,22,7.2,3.3,Junior,BPO,True,False,None,202,18,Waterfall,3.3,0,Europe,34128.41,,False
EMP001533,37,11.4,2.4,Mid,Consulting,True,True,Advanced,179,9,None,4.1,1,India,77150.82,3.14,False
EMP001534,33,15.7,8.5,Junior,IT Services,True,False,Basic,163,14,Agile,3.2,0,India,22155.95,,False
EMP001535,31,9.6,4.5,Senior,Others,False,False,Advanced,199,23,Agile,3.3,0,Europe,100489.42,5.0,False
EMP001536,22,9.9,6.4,Mid,Engineering,True,False,None,168,24,Agile,3.9,0,India,68671.45,,False
EMP001537,39,12.9,3.9,Senior,Consulting,True,False,None,205,17,Product-Aligned,3.2,1,India,96723.55,3.92,False
EMP001538,30,7.1,2.7,Mid,Consulting,True,False,None,182,14,Waterfall,4.5,0,India,75880.55,,False
EMP001539,25,9.1,6.0,Mid,Consulting,False,False,Basic,233,8,None,4.3,0,India,61600.19,4.86,False
EMP001540,22,9.0,3.1,Mid,Consulting,True,False,Advanced,167,16,Waterfall,2.9,2,India,60418.5,3.79,False
EMP001541,34,10.3,3.3,Mid,IT Services,True,False,None,195,12,None,2.7,1,India,59258.16,4.2,False
EMP001542,49,10.1,5.2,Junior,IT Services,True,False,None,188,11,Waterfall,3.1,0,India,21970.18,,False
EMP001543,48,14.0,6.0,Mid,Consulting,True,True,None,185,7,Product-Aligned,5.0,1,India,70100.89,,False
EMP001544,31,9.0,5.8,Mid,IT Services,True,False,None,232,7,Waterfall,4.0,4,Europe,50000.0,3.77,False
EMP001545,30,5.6,3.6,Mid,IT Services,False,False,Basic,130,8,Agile,2.7,1,North America,53308.44,4.59,True
EMP001546,38,11.8,2.8,Junior,BPO,True,False,Basic,124,5,Agile,4.7,0,India,29590.84,4.38,False
EMP001547,27,7.9,3.6,Junior,IT Services,True,False,None,187,8,Agile,5.0,1,India,28683.79,4.64,False
EMP001548,37,2.3,2.3,Mid,IT Services,True,True,Advanced,260,5,Agile,3.8,1,India,79040.73,3.72,False
EMP001549,41,11.8,4.3,Junior,BPO,True,False,None,214,9,Waterfall,2.0,1,India,42538.21,2.99,False
EMP001550,44,11.0,5.0,Junior,Others,True,False,None,258,10,Waterfall,3.6,0,India,28044.39,4.33,False
EMP001551,34,6.6,6.6,Junior,IT Services,True,False,Advanced,242,12,Waterfall,3.8,5,Europe,46760.98,,False
EMP001552,33,9.5,4.9,Junior,IT Services,True,False,None,143,6,Agile,5.0,1,India,32558.34,,False
EMP001553,27,11.9,3.7,Junior,BPO,True,False,Basic,199,5,Waterfall,3.9,1,India,29844.13,,False
EMP001554,28,10.2,5.7,Senior,Engineering,True,False,Basic,164,10,None,3.8,3,India,100914.1,,False
EMP001555,33,7.9,3.5,Junior,Others,True,False,None,158,22,Product-Aligned,4.0,2,Europe,22630.55,3.59,False
EMP001556,37,10.6,2.3,Mid,Consulting,True,False,None,132,9,Product-Aligned,4.8,0,Europe,69605.99,4.72,False
EMP001557,42,12.8,4.9,Senior,IT Services,True,False,Basic,162,10,Waterfall,3.2,2,Europe,113987.41,4.47,False
EMP001558,28,10.5,4.1,Senior,Others,True,False,Basic,219,10,Waterfall,4.0,1,India,96547.25,4.77,False
EMP001559,46,18.7,3.1,Mid,IT Services,True,False,Basic,225,13,Waterfall,3.7,1,India,72548.04,3.72,False
EMP001560,32,11.2,2.6,Senior,IT Services,True,True,None,214,13,Product-Aligned,2.8,0,Others,114498.75,4.14,False
EMP001561,34,12.0,4.2,Mid,BPO,True,True,None,164,9,Agile,2.7,5,North America,64277.32,3.68,False
EMP001562,29,8.5,2.3,Mid,BPO,True,False,Basic,182,14,Agile,3.7,1,India,65615.47,,False
EMP001563,22,8.2,2.3,Senior,Engineering,True,False,None,159,12,Agile,3.4,2,India,138058.87,,False
EMP001564,42,11.1,2.6,Junior,BPO,True,False,Basic,253,17,Agile,2.7,1,North America,22339.92,3.31,False
EMP001565,40,4.0,4.0,Junior,IT Services,True,False,Advanced,225,18,Agile,3.7,3,India,20000.0,5.0,False
EMP001566,32,8.4,6.7,Mid,Consulting,False,False,None,137,9,Agile,4.2,4,India,65148.62,4.19,False
EMP001567,35,8.3,1.4,Junior,Others,True,False,None,211,12,Agile,2.9,1,Others,30869.75,4.62,False
EMP001568,39,12.2,3.5,Junior,IT Services,False,False,None,156,10,Agile,3.0,0,Europe,44243.31,3.76,False
EMP001569,22,9.9,2.6,Senior,BPO,True,False,None,215,18,Agile,2.4,4,India,108691.27,,False
EMP001570,30,11.7,2.1,Junior,IT Services,True,False,Basic,230,24,Waterfall,3.5,0,India,28460.69,3.52,False
EMP001571,41,4.9,4.9,Junior,BPO,False,False,None,83,14,Agile,4.2,1,India,27807.76,,False
EMP001572,24,3.4,3.4,Senior,BPO,True,False,Basic,260,24,Product-Aligned,2.8,3,India,119819.74,3.73,False
EMP001573,37,9.1,3.7,Junior,IT Services,True,True,Basic,244,17,Product-Aligned,3.5,0,Europe,37645.31,4.48,False
EMP001574,24,8.6,8.6,Senior,IT Services,True,False,None,168,17,None,2.6,1,India,116776.11,3.51,False
EMP001575,38,17.1,5.0,Mid,Engineering,True,False,None,198,5,Agile,4.2,1,North America,72649.42,4.21,False
EMP001576,34,6.8,4.7,Senior,BPO,True,False,None,229,11,Agile,2.7,0,Europe,116856.39,3.7,False
EMP001577,22,9.2,7.9,Senior,Others,True,False,Advanced,119,15,Waterfall,2.8,0,North America,121622.84,4.98,True
EMP001578,44,7.9,3.6,Mid,Engineering,True,False,Advanced,216,17,Agile,4.3,1,India,60045.99,3.8,False
EMP001579,29,5.7,4.5,Senior,IT Services,True,True,Basic,218,15,Waterfall,4.2,1,India,122586.76,3.02,False
EMP001580,28,8.0,1.4,Mid,Engineering,True,True,None,235,10,None,4.9,0,India,57718.73,,False
EMP001581,36,7.6,4.4,Mid,IT Services,True,False,None,162,17,None,5.0,4,India,58305.16,5.0,False
EMP001582,44,17.1,7.9,Mid,Consulting,True,False,Basic,211,23,Product-Aligned,2.7,2,India,65226.75,3.04,False
EMP001583,26,8.6,4.7,Junior,BPO,True,False,None,238,11,Product-Aligned,4.6,1,North America,50599.1,,False
EMP001584,35,10.5,3.7,Senior,IT Services,True,False,None,162,19,Product-Aligned,1.3,2,India,157075.87,,False
EMP001585,38,7.7,3.2,Junior,Consulting,True,False,None,225,8,None,3.0,0,North America,25124.65,3.84,False
EMP001586,40,8.2,4.3,Junior,Consulting,True,False,Advanced,161,11,Waterfall,2.8,1,Europe,27254.42,,False
EMP001587,36,14.6,3.6,Mid,Consulting,True,False,None,178,5,Product-Aligned,3.2,0,North America,83900.32,2.25,False
EMP001588,32,14.8,4.9,Junior,Engineering,True,False,Basic,130,16,Waterfall,3.7,3,India,23728.33,,False
EMP001589,28,8.4,2.8,Mid,BPO,True,False,Advanced,102,9,Waterfall,2.7,2,North America,54737.64,4.71,True
EMP001590,35,7.9,2.7,Mid,BPO,True,False,Basic,233,13,Agile,3.8,0,India,53836.47,4.18,False
EMP001591,26,8.0,2.5,Mid,Others,True,False,None,243,10,Agile,3.9,0,APAC,57764.64,3.6,False
EMP001592,22,7.9,4.2,Junior,Consulting,True,False,None,216,3,Agile,4.8,2,North America,26609.05,4.28,False
EMP001593,38,16.3,5.6,Senior,Consulting,True,False,None,158,11,Product-Aligned,3.2,1,APAC,142605.02,4.52,False
EMP001594,42,8.4,5.9,Mid,Others,True,False,Basic,231,13,Agile,3.8,3,North America,52476.18,3.83,False
EMP001595,22,4.8,4.8,Junior,BPO,False,False,Basic,209,7,Product-Aligned,3.6,1,India,46258.78,,False
EMP001596,26,8.4,5.9,Junior,BPO,True,False,None,220,17,Waterfall,4.0,0,India,22253.43,,False
EMP001597,39,9.2,3.9,Mid,BPO,True,False,None,216,9,None,1.9,1,India,52506.27,,False
EMP001598,51,8.8,4.3,Mid,IT Services,False,False,Basic,173,14,Waterfall,4.6,3,India,73375.77,3.28,False
EMP001599,35,3.8,2.1,Senior,BPO,True,False,Basic,203,14,Waterfall,2.4,0,India,149977.05,4.74,False
EMP001600,29,6.3,2.5,Junior,IT Services,True,False,None,185,12,Agile,3.2,1,India,24113.95,,False
EMP001601,33,17.5,4.8,Senior,IT Services,True,False,None,205,13,Waterfall,3.6,3,Europe,102533.6,4.4,False
EMP001602,45,6.1,4.7,Mid,Engineering,True,False,None,230,12,Agile,4.5,0,India,60632.1,4.21,False
EMP001603,29,9.4,4.7,Mid,Consulting,True,True,Basic,175,1,Product-Aligned,3.4,1,North America,76629.43,3.91,False
EMP001604,28,7.1,3.2,Senior,Consulting,True,False,None,229,19,Waterfall,3.0,0,North America,114144.66,3.04,False
EMP001605,31,8.7,4.2,Senior,IT Services,True,True,None,202,18,Product-Aligned,4.2,1,North America,117766.22,4.15,False
EMP001606,27,17.5,3.3,Mid,Consulting,False,False,None,194,13,Agile,5.0,2,Others,69463.75,4.23,False
EMP001607,35,16.5,4.9,Junior,Engineering,False,False,None,194,7,Waterfall,3.3,1,India,30407.66,4.29,False
EMP001608,47,8.4,3.2,Junior,Consulting,True,False,Basic,229,10,Waterfall,2.7,5,India,25407.49,3.15,False
EMP001609,37,11.5,3.4,Mid,Others,True,False,None,192,6,Product-Aligned,2.3,2,India,64659.48,2.93,False
EMP001610,32,18.1,3.7,Junior,Consulting,True,False,Basic,195,8,Agile,2.3,3,Europe,34496.19,4.91,False
EMP001611,32,8.8,3.1,Mid,Engineering,True,False,Advanced,260,12,Product-Aligned,3.7,1,India,50452.63,,False
EMP001612,22,6.6,3.8,Mid,Consulting,True,False,None,233,14,Product-Aligned,3.3,1,India,81374.52,4.01,False
EMP001613,42,6.3,6.3,Mid,Consulting,True,False,Basic,247,9,Agile,4.1,0,APAC,52648.92,3.53,False
EMP001614,34,6.2,3.8,Mid,IT Services,True,False,None,260,7,Agile,3.2,0,India,53258.36,,False
EMP001615,33,18.9,2.1,Junior,IT Services,True,False,Basic,210,9,Waterfall,1.9,1,India,23772.21,3.93,False
EMP001616,60,4.6,4.0,Junior,BPO,True,False,None,260,14,Waterfall,3.3,3,India,24045.62,3.32,False
EMP001617,37,6.1,4.4,Mid,BPO,True,False,Basic,219,9,Agile,3.2,2,India,54761.25,4.34,False
EMP001618,28,16.0,3.5,Mid,Others,True,True,None,147,26,Agile,3.6,2,India,72820.32,4.3,False
EMP001619,31,9.9,5.4,Junior,Others,True,True,None,179,15,Agile,3.1,1,India,55540.11,3.07,False
EMP001620,44,9.8,2.6,Junior,IT Services,True,False,None,135,12,Waterfall,3.3,5,India,22638.07,2.24,False
EMP001621,35,18.9,4.3,Junior,Consulting,True,False,Basic,246,20,Agile,2.9,3,Others,20000.0,4.61,False
EMP001622,23,6.7,2.9,Mid,Consulting,True,False,None,208,5,Product-Aligned,2.1,2,India,57185.14,4.17,False
EMP001623,42,10.3,2.1,Mid,Consulting,True,False,Advanced,180,8,Waterfall,4.3,1,Europe,55130.57,3.86,False
EMP001624,29,9.8,5.2,Junior,IT Services,True,False,None,207,22,None,2.5,1,India,27559.12,5.0,False
EMP001625,49,18.0,3.8,Mid,Others,True,False,None,192,20,Waterfall,2.7,1,Europe,75172.04,4.2,False
EMP001626,43,5.6,5.4,Mid,IT Services,True,False,Basic,165,22,Waterfall,5.0,1,India,65748.92,,False
EMP001627,31,5.0,5.0,Mid,BPO,True,True,None,260,16,Agile,3.1,0,India,55617.21,,False
EMP001628,45,14.3,5.5,Senior,Others,True,False,None,206,7,Agile,2.8,1,India,108008.06,4.55,False
EMP001629,35,10.5,3.0,Junior,Consulting,True,False,None,203,8,Waterfall,4.4,3,APAC,20184.58,3.56,False
EMP001630,41,16.7,1.7,Junior,Engineering,True,False,Basic,196,10,Product-Aligned,1.9,1,India,28918.53,2.95,False
EMP001631,38,8.0,5.5,Mid,BPO,True,False,Basic,153,11,Product-Aligned,1.3,0,Europe,67014.0,4.26,False
EMP001632,28,10.2,2.1,Senior,Engineering,True,False,Advanced,130,12,Agile,3.1,1,India,122334.17,3.26,False
EMP001633,29,12.8,3.1,Mid,Consulting,True,False,None,250,10,Waterfall,3.8,1,Europe,76637.25,2.45,False
EMP001634,43,12.5,3.0,Junior,IT Services,True,False,None,181,18,Agile,4.8,1,India,53240.01,3.19,False
EMP001635,32,6.6,2.9,Senior,BPO,True,False,Basic,110,13,Waterfall,4.1,0,Europe,147831.31,,False
EMP001636,31,7.0,3.2,Mid,Engineering,True,False,None,141,14,Agile,4.4,0,India,65364.78,4.39,False
EMP001637,27,9.9,5.8,Mid,BPO,True,False,None,223,11,Agile,4.0,1,North America,67777.28,,False
EMP001638,38,9.3,2.8,Mid,BPO,True,True,Basic,227,9,None,3.5,0,India,60531.97,3.69,False
EMP001639,51,19.3,9.0,Junior,IT Services,True,True,Basic,181,2,Agile,3.7,3,North America,45683.18,3.05,False
EMP001640,26,7.2,7.2,Mid,Others,True,False,Advanced,245,14,Product-Aligned,3.5,1,APAC,50119.85,3.49,False
EMP001641,35,4.6,1.0,Mid,Consulting,True,False,Basic,144,12,None,4.9,2,India,65338.04,3.53,False
EMP001642,46,8.0,2.3,Senior,Consulting,True,False,None,260,10,None,3.4,1,India,145438.68,4.92,False
EMP001643,34,12.5,3.4,Junior,Consulting,True,True,None,133,3,Agile,1.3,0,Europe,21397.65,4.47,False
EMP001644,38,3.6,3.6,Mid,Consulting,True,False,None,221,2,Waterfall,2.3,0,India,62567.08,4.27,False
EMP001645,26,12.0,2.9,Mid,Engineering,True,False,None,209,23,Agile,4.0,1,India,85296.31,5.0,False
EMP001646,38,17.6,0.2,Senior,BPO,True,False,Basic,232,18,Agile,2.5,0,India,150288.29,,False
EMP001647,33,11.8,2.9,Junior,Others,True,False,Basic,129,24,Waterfall,3.5,0,North America,27044.88,3.05,False
EMP001648,42,19.6,1.3,Mid,Engineering,True,False,None,189,6,Product-Aligned,3.8,4,India,54347.68,,False
EMP001649,44,8.0,2.5,Mid,IT Services,True,False,Basic,241,15,None,4.1,2,APAC,56529.48,3.72,False
EMP001650,55,8.0,8.0,Mid,BPO,True,False,Advanced,156,18,Waterfall,3.7,1,Europe,72312.09,3.8,False
EMP001651,39,7.5,1.9,Senior,IT Services,True,False,None,257,14,Waterfall,2.9,3,India,120996.34,4.59,False
EMP001652,37,7.4,3.8,Mid,Engineering,True,False,None,120,16,Agile,1.2,0,India,64170.86,,True
EMP001653,36,11.0,2.7,Mid,BPO,True,False,None,131,17,Agile,2.7,0,India,62332.4,,True
EMP001654,32,6.8,4.8,Mid,Consulting,True,False,None,165,22,Product-Aligned,2.6,0,India,52282.61,4.7,False
EMP001655,37,7.2,5.2,Junior,IT Services,True,False,Basic,225,20,Agile,3.6,1,APAC,44008.27,4.69,False
EMP001656,32,9.6,1.4,Junior,BPO,False,False,Advanced,256,13,Waterfall,2.1,1,APAC,39756.51,,False
EMP001657,36,17.9,3.3,Junior,Consulting,True,False,None,173,19,Product-Aligned,3.5,1,Others,28775.26,3.91,False
EMP001658,45,8.7,3.6,Mid,IT Services,True,True,None,208,5,Waterfall,4.3,0,India,54192.64,4.37,False
EMP001659,26,10.7,2.5,Junior,Consulting,True,False,None,250,5,None,3.4,5,North America,23374.14,3.46,False
EMP001660,44,9.5,1.8,Mid,BPO,True,False,Basic,224,8,Waterfall,4.1,2,Europe,52160.24,3.67,False
EMP001661,45,13.7,5.7,Junior,Consulting,True,False,Basic,260,6,Product-Aligned,2.7,0,India,24896.49,5.0,False
EMP001662,34,7.8,5.0,Mid,BPO,True,False,None,174,5,Agile,3.9,2,India,52998.15,4.32,False
EMP001663,22,5.5,3.8,Junior,IT Services,False,False,Basic,251,11,Waterfall,3.3,4,India,22259.49,4.6,False
EMP001664,30,13.9,5.3,Junior,IT Services,True,False,Basic,169,18,None,3.6,0,India,21234.09,3.19,False
EMP001665,45,12.9,2.1,Junior,IT Services,True,False,None,214,28,Product-Aligned,2.5,0,India,50412.09,5.0,False
EMP001666,34,5.1,5.0,Senior,Consulting,True,False,None,203,9,Waterfall,4.5,4,India,188744.15,2.86,False
EMP001667,27,5.7,4.0,Junior,Others,True,False,Basic,214,14,Waterfall,2.8,1,India,38517.83,5.0,False
EMP001668,30,9.4,4.3,Junior,Consulting,True,True,Basic,155,10,Agile,3.6,3,Europe,36014.11,3.41,False
EMP001669,41,7.5,5.4,Senior,IT Services,True,False,Advanced,178,33,Agile,5.0,4,India,136698.29,3.3,False
EMP001670,39,20.8,3.8,Mid,Consulting,True,True,None,162,12,Agile,3.1,2,Others,57956.28,,False
EMP001671,33,13.6,6.1,Mid,IT Services,True,False,Advanced,174,7,Product-Aligned,3.2,1,Europe,63812.71,3.99,False
EMP001672,32,12.2,4.3,Senior,Consulting,True,False,None,196,10,Agile,2.9,1,North America,124772.99,4.23,False
EMP001673,31,14.3,7.1,Mid,IT Services,True,False,Basic,160,23,Product-Aligned,4.3,2,India,53320.93,4.38,False
EMP001674,27,17.6,7.0,Mid,Consulting,True,False,None,170,7,Agile,4.2,2,India,56134.14,3.22,False
EMP001675,47,13.7,3.1,Mid,BPO,True,False,Basic,223,15,Agile,4.5,0,APAC,60644.64,4.42,False
EMP001676,32,11.7,4.2,Mid,Consulting,False,False,Basic,212,6,Waterfall,4.9,0,India,58985.42,3.31,False
EMP001677,44,16.2,1.7,Senior,IT Services,True,False,None,260,16,Waterfall,2.4,1,North America,94070.01,4.45,False
EMP001678,47,16.0,4.6,Senior,IT Services,True,False,None,205,26,Product-Aligned,3.5,2,India,90000.0,4.89,False
EMP001679,42,15.0,3.2,Mid,IT Services,True,False,None,260,29,Product-Aligned,3.2,4,APAC,52252.2,,False
EMP001680,31,6.2,3.2,Junior,IT Services,True,False,None,139,5,Agile,2.7,2,India,30100.94,3.83,True
EMP001681,38,6.1,3.3,Senior,BPO,True,False,Basic,125,9,Waterfall,4.1,1,India,139344.15,2.84,False
EMP001682,34,12.6,2.1,Junior,Engineering,True,False,Basic,185,4,Agile,3.0,1,North America,25243.66,4.26,False
EMP001683,27,6.0,5.0,Junior,IT Services,True,False,None,181,8,Waterfall,4.8,0,India,49915.81,3.27,False
EMP001684,37,9.7,8.8,Junior,Others,True,True,Basic,169,7,Product-Aligned,4.1,1,North America,21797.48,4.59,False
EMP001685,25,2.4,2.4,Junior,BPO,True,False,Basic,182,10,Waterfall,2.7,2,India,37524.64,,False
EMP001686,44,6.5,3.9,Mid,IT Services,True,False,None,229,10,Agile,3.5,0,Europe,58198.25,2.8,False
